2010-01-15 09:00:00,4.76,12.2,268.97,11.2198,210.474
2010-01-15 12:00:00,4.49,12.11,267.06,10.0308,198.544
2010-01-15 15:00:00,4.19,12.03,264.87,6.66253,216.148
2010-01-15 18:00:00,3.94,12,262.91,5.45238,233.803
2010-01-15 21:00:00,3.71,11.99,261.18,5.092,300.443
2010-01-16 00:00:00,3.43,11.99,259.47,7.0066,323.883
2010-01-16 03:00:00,3.09,12.01,257.7,10.2691,342.43
2010-01-16 06:00:00,2.89,12.02,253.89,12.1735,336.573
2010-01-16 09:00:00,2.95,11.99,248.2,12.3824,330.433
2010-01-16 12:00:00,3.17,11.31,234.16,10.2178,317.142
2010-01-16 15:00:00,3.44,10.72,240.33,10.6704,314.658
2010-01-16 18:00:00,3.77,10.8,254.39,11.2488,306.177
2010-01-16 21:00:00,4.05,11.14,262.13,8.77796,302.296
2010-01-17 00:00:00,4.15,11.46,266.66,6.18686,285.564
2010-01-17 03:00:00,4.13,11.76,268.44,4.50644,283.605
2010-01-17 06:00:00,4.06,11.75,270.21,3.36341,281.143
2010-01-17 09:00:00,4.03,11.64,271.16,1.93132,301.88
2010-01-17 12:00:00,4.09,11.44,271.86,1.40528,245.624
2010-01-17 15:00:00,4.26,15.44,260.03,0.582495,214.509
2010-01-17 18:00:00,4.53,15.7,260.53,3.31549,300.045
2010-01-17 21:00:00,4.74,15.56,261.74,3.59071,285.507
2010-01-18 00:00:00,4.8,15.2,261.06,2.62048,271.094
2010-01-18 03:00:00,4.71,14.91,262.49,2.35281,158.56
2010-01-18 06:00:00,4.52,14.7,263.29,8.13541,115.872
2010-01-18 09:00:00,4.31,14.49,263.58,9.35981,103.531
2010-01-18 12:00:00,4.12,14.29,263.63,10.9118,112.24
2010-01-18 15:00:00,3.96,14.1,263.53,10.9354,138.262
2010-01-18 18:00:00,3.88,13.71,263.68,9.41329,146.175
2010-01-18 21:00:00,3.83,13.36,263.11,5.33499,156.702
2010-01-19 00:00:00,3.84,13.07,262.99,3.93783,199.586
2010-01-19 03:00:00,3.87,12.35,274.66,3.57239,299.148
2010-01-19 06:00:00,3.78,11.74,278.01,8.85624,316.556
2010-01-19 09:00:00,3.68,10.39,320.47,10.8639,309.772
2010-01-19 12:00:00,3.57,10.47,323.1,10.6395,286.715
2010-01-19 15:00:00,3.44,10.57,307.39,8.96056,281.197
2010-01-19 18:00:00,3.32,10.59,307.26,8.3225,294.718
2010-01-19 21:00:00,3.24,10.43,323.91,10.1613,298.381
2010-01-20 00:00:00,3.23,10.2,320.17,8.97669,283.464
2010-01-20 03:00:00,3.39,10.15,314.66,6.13812,304.312
2010-01-20 06:00:00,3.76,13.28,308.01,5.92986,336.548
2010-01-20 09:00:00,4.08,13.09,319.37,6.69131,351.059
2010-01-20 12:00:00,4.14,12.89,323.92,6.94597,330.409
2010-01-20 15:00:00,4.12,12.43,310.39,6.81279,310.893
2010-01-20 18:00:00,4.06,12,315.96,4.94975,278.13
2010-01-20 21:00:00,3.87,11.84,314.03,12.1222,226.137
2010-01-21 00:00:00,3.75,11.72,305.08,14.4182,235.484
2010-01-21 03:00:00,3.71,11.39,280.54,11.3555,255.829
2010-01-21 06:00:00,3.63,11.07,280.34,9.7469,263.284
2010-01-21 09:00:00,3.52,10.98,281.76,9.613,271.431
2010-01-21 12:00:00,3.42,10.97,282.36,10.1682,262.03
2010-01-21 15:00:00,3.33,10.93,280.4,7.0632,298.96
2010-01-21 18:00:00,3.25,10.82,275.24,14.2392,340.471
2010-01-21 21:00:00,3.72,10.33,288.32,16.9219,319.722
2010-01-22 00:00:00,4.27,8.66,303.38,14.9467,295.948
2010-01-22 03:00:00,4.7,9.21,293.16,14.8654,296.531
2010-01-22 06:00:00,5.13,9.78,282.17,15.3462,283.375
2010-01-22 09:00:00,5.34,10.13,276.36,13.7789,260.012
2010-01-22 12:00:00,5.24,10.21,272,13.9722,259.318
2010-01-22 15:00:00,5.1,10.13,269.89,13.9665,266.47
2010-01-22 18:00:00,4.89,10.11,270.16,12.5276,265.559
2010-01-22 21:00:00,4.56,10.15,271.94,10.1242,282.609
2010-01-23 00:00:00,4.16,10.14,273.54,7.91412,331.881
2010-01-23 03:00:00,3.74,10.21,274.59,11.2145,2.91343
2010-01-23 06:00:00,3.57,10.4,274.87,13.3763,333.205
2010-01-23 09:00:00,3.83,10.25,277.42,15.893,327.54
2010-01-23 12:00:00,4.41,9.08,297.69,16.0827,320.222
2010-01-23 15:00:00,5.01,9.69,292.06,15.7924,322.746
2010-01-23 18:00:00,5.41,10.1,295.34,14.3389,320.036
2010-01-23 21:00:00,5.75,10.48,298.8,16.6006,319.324
2010-01-24 00:00:00,6.47,10.93,292.79,18.8797,311.866
2010-01-24 03:00:00,7.63,11.95,286.63,19.1435,299.752
2010-01-24 06:00:00,8.89,13.13,282.57,18.6406,287.064
2010-01-24 09:00:00,10.02,14.33,279.69,19.3919,269.202
2010-01-24 12:00:00,10.73,15.02,279.5,19.6805,269.593
2010-01-24 15:00:00,10.78,15.18,278.62,20.1983,267.56
2010-01-24 18:00:00,10.36,14.6,276.5,19.9457,266.119
2010-01-24 21:00:00,9.37,14.32,275.2,16.2782,272.711
2010-01-25 00:00:00,8.25,13.72,274,14.7886,287.553
2010-01-25 03:00:00,7.32,13.3,272.75,11.3557,311.537
2010-01-25 06:00:00,6.48,13,271.82,15.1504,335.262
2010-01-25 09:00:00,5.72,12.51,269.83,16.7639,1.2305
2010-01-25 12:00:00,5.68,11.97,271.97,18.4201,306.011
2010-01-25 15:00:00,6.08,10.95,284.47,15.7248,285.265
2010-01-25 18:00:00,6.32,10.97,283.16,19.6673,246.094
2010-01-25 21:00:00,6.46,11.02,281.56,17.5979,250.515
2010-01-26 00:00:00,6.82,11.57,287.7,18.4098,271.868
2010-01-26 03:00:00,7.65,12.45,290.16,19.4342,272.861
2010-01-26 06:00:00,8.39,13.14,291.49,19.8446,273.843
2010-01-26 09:00:00,8.64,13.12,289.34,19.2154,276.005
2010-01-26 12:00:00,8.28,12.98,287.6,17.8292,273.28
2010-01-26 15:00:00,7.58,12.73,287.1,14.9783,273.522
2010-01-26 18:00:00,6.87,12.37,284.47,14.5904,279.508
2010-01-26 21:00:00,6.22,12.14,284.25,13.44,281.068
2010-01-27 00:00:00,5.63,11.86,283.59,12.2062,268.169
2010-01-27 03:00:00,5.13,11.56,282.81,11.2659,256.186
2010-01-27 06:00:00,4.69,11.16,280.81,9.6933,254.932
2010-01-27 09:00:00,4.3,10.87,280.95,10.1325,249.007
2010-01-27 12:00:00,3.98,10.59,281.13,9.48855,241.139
2010-01-27 15:00:00,3.73,10.43,278.71,9.0726,253.083
2010-01-27 18:00:00,3.56,10.35,279.08,10.2865,260.657
2010-01-27 21:00:00,3.56,10.35,279.55,12.4618,264.29
2010-01-28 00:00:00,3.66,10.15,280.19,9.96885,272.415
2010-01-28 03:00:00,3.7,10.03,280.03,9.98313,271.435
2010-01-28 06:00:00,3.72,9.86,279.94,9.95639,275.533
2010-01-28 09:00:00,3.65,9.72,279.98,10.2859,274.07
2010-01-28 12:00:00,3.51,9.71,279.49,8.65597,265.561
2010-01-28 15:00:00,3.34,9.75,278.64,7.80217,257.941
2010-01-28 18:00:00,3.19,9.76,276.9,9.14148,261.888
2010-01-28 21:00:00,3.1,9.75,275.12,10.6352,256.016
2010-01-29 00:00:00,3.09,9.71,274.17,10.6477,256.421
2010-01-29 03:00:00,3.06,9.67,273.46,8.72672,266.453
2010-01-29 06:00:00,2.99,9.67,272.89,8.38976,291.611
2010-01-29 09:00:00,2.9,9.82,272.49,8.42412,298.117
2010-01-29 12:00:00,2.82,10.07,271.46,6.75497,277.315
2010-01-29 15:00:00,2.75,10.12,269.17,5.88246,271.656
2010-01-29 18:00:00,2.68,10.03,265.93,5.84193,268.529
2010-01-29 21:00:00,2.59,9.92,262.87,7.22615,284.998
2010-01-30 00:00:00,2.5,9.83,260.72,8.84107,273.957
2010-01-30 03:00:00,2.45,9.72,259.8,9.58274,256.298
2010-01-30 06:00:00,2.41,9.27,257.14,8.59456,271.867
2010-01-30 09:00:00,2.37,8.96,257.82,8.94971,284.362
2010-01-30 12:00:00,2.41,8.84,258.22,10.0195,283.565
2010-01-30 15:00:00,2.53,7.58,262.69,9.73079,275.248
2010-01-30 18:00:00,2.76,7.59,268.72,11.5679,276.652
2010-01-30 21:00:00,3.02,7.85,269.88,11.2962,263.341
2010-01-31 00:00:00,3.12,8.28,266.73,11.2663,262.503
2010-01-31 03:00:00,3.11,8.56,266.21,9.84896,267.556
2010-01-31 06:00:00,3.03,8.89,261.13,8.94553,278.81
2010-01-31 09:00:00,2.98,9.06,259.99,10.639,274.907
2010-01-31 12:00:00,3.02,9.1,258.98,11.5253,268.26
2010-01-31 15:00:00,3.03,9.14,258.03,10.045,275.427
2010-01-31 18:00:00,2.98,9.17,257.14,8.55926,282.072
2010-01-31 21:00:00,2.9,9.24,256.59,9.41344,304.045
2010-02-01 00:00:00,2.84,9.34,256.37,8.84236,297.406
2010-02-01 03:00:00,2.79,9.54,252.9,8.2595,298.334
2010-02-01 06:00:00,2.78,9.72,253.97,7.56638,304.173
2010-02-01 09:00:00,2.84,9.95,255.04,9.11242,304.719
2010-02-01 12:00:00,2.99,10.26,256.1,8.33043,300.197
2010-02-01 15:00:00,3.18,10.73,252.24,7.52256,293.089
2010-02-01 18:00:00,3.38,15.76,244.25,6.76327,294.178
2010-02-01 21:00:00,3.53,15.52,243.46,6.51794,291.606
2010-02-02 00:00:00,3.62,14.19,244.22,5.43625,265.569
2010-02-02 03:00:00,3.63,13.65,247.93,2.27379,221.613
2010-02-02 06:00:00,3.56,13.4,247.14,0.694262,11.6336
2010-02-02 09:00:00,3.44,13.2,246.77,2.33137,5.66167
2010-02-02 12:00:00,3.31,13.01,246.73,1.28351,26.3654
2010-02-02 15:00:00,3.19,12.85,247.75,2.37739,47.0453
2010-02-02 18:00:00,3.1,12.76,252.1,4.38919,47.7701
2010-02-02 21:00:00,3.05,12.72,261.41,3.38895,21.6444
2010-02-03 00:00:00,2.98,12.54,275.28,2.46473,27.8126
2010-02-03 03:00:00,2.88,12.22,280.4,2.34923,22.526
2010-02-03 06:00:00,2.77,11.91,280.08,0.493356,72.2994
2010-02-03 09:00:00,2.68,11.51,315.73,1.33899,68.993
2010-02-03 12:00:00,2.62,11.18,327.93,1.11086,13.5358
2010-02-03 15:00:00,2.6,10.99,331.51,0.970824,341.378
2010-02-03 18:00:00,2.59,10.67,322.74,2.51334,296.463
2010-02-03 21:00:00,2.6,10.32,3.52,2.98107,268.462
2010-02-04 00:00:00,2.61,10.18,5.74,2.41963,248.419
2010-02-04 03:00:00,2.62,10.09,6.84,1.19436,244.723
2010-02-04 06:00:00,2.6,9.98,3.35,0.917061,207.963
2010-02-04 09:00:00,2.54,9.84,352.27,0.669104,99.4621
2010-02-04 12:00:00,2.5,9.7,336.39,0.314006,217.235
2010-02-04 15:00:00,2.44,9.47,21.01,2.61612,122.353
2010-02-04 18:00:00,2.34,9.29,16.65,3.88207,73.3854
2010-02-04 21:00:00,2.23,9.16,10.79,4.54406,64.1679
2010-02-05 00:00:00,2.13,9.07,3.65,4.57972,72.5936
2010-02-05 03:00:00,2.06,8.97,355.01,5.64416,74.166
2010-02-05 06:00:00,2.01,8.83,342.18,5.0546,72.8554
2010-02-05 09:00:00,2.03,17.9,238.4,5.61257,74.1806
2010-02-05 12:00:00,2.08,17.73,240.29,5.74812,69.9571
2010-02-05 15:00:00,2.18,17.19,241.95,4.50422,70.2776
2010-02-05 18:00:00,2.27,16.45,239.87,3.80434,85.0235
2010-02-05 21:00:00,2.38,16.18,241.65,3.03238,92.2677
2010-02-06 00:00:00,2.52,14.8,240.84,3.36816,160.758
2010-02-06 03:00:00,2.59,14.65,241.96,4.51921,160.883
2010-02-06 06:00:00,2.61,14.41,243.12,2.90998,162.81
2010-02-06 09:00:00,2.59,13.56,242.81,5.49855,164.169
2010-02-06 12:00:00,2.55,13.36,242.17,5.45234,157.574
2010-02-06 15:00:00,2.49,13.28,242.27,6.29903,142.093
2010-02-06 18:00:00,2.42,13.16,242.81,5.58872,145.94
2010-02-06 21:00:00,2.32,12.89,243.52,5.29646,135.535
2010-02-07 00:00:00,2.22,12.49,242.69,4.11954,120.486
2010-02-07 03:00:00,2.13,12.3,242.56,3.57728,109.6
2010-02-07 06:00:00,2.06,12.2,242.9,3.94808,111.235
2010-02-07 09:00:00,2,12.16,243.6,3.52239,100.799
2010-02-07 12:00:00,1.97,12.13,244.32,1.9329,73.1586
2010-02-07 15:00:00,1.93,12.05,244.6,1.40417,52.2323
2010-02-07 18:00:00,1.88,11.97,244.55,1.20416,57.8936
2010-02-07 21:00:00,1.84,11.94,244.36,1.14477,321.028
2010-02-08 00:00:00,1.82,11.94,244.3,3.0568,317.121
2010-02-08 03:00:00,1.87,11.93,245.08,3.47351,316.75
2010-02-08 06:00:00,2.03,16.03,255.91,3.99621,313.682
2010-02-08 09:00:00,2.27,15.63,255.33,4.564,323.105
2010-02-08 12:00:00,2.49,14.59,255.12,5.22851,316.938
2010-02-08 15:00:00,2.69,14.38,255.5,6.90282,329.051
2010-02-08 18:00:00,2.8,14.02,256.31,8.21342,337.901
2010-02-08 21:00:00,2.84,13.34,256.04,10.8221,340.008
2010-02-09 00:00:00,2.89,13.1,256.89,11.4943,330.156
2010-02-09 03:00:00,3.06,12.96,257.63,13.0481,318.418
2010-02-09 06:00:00,3.32,12.78,258.35,11.9818,297.271
2010-02-09 09:00:00,3.5,12.24,259.24,11.1439,288.305
